date,customer_id,order_id,product,quantity,price
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Бакопа ампельная махровая фиолетовая махровая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Бакопа ампельная мега-крупная розовая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Вербена Red красная объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Декабрист в горшке D12 белый с розовой каймой,1,139.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Декабрист в горшке D12 красный,1,139.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Декабрист в горшке D12 малиновый,1,139.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Калибрахоа Aloha Double Purple сиреневая махровая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Калибрахоа Mini Famous Double Red красная махровая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Калибрахоа Rave Violet сиреневая звезда объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Кореопсис Золотой маяк желтый объем 1 л,1,112.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная диам. 12 см коралловая полумахровая,2,169.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная диам. 12 см розовая с малиновым полумахровая,1,150.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная диам. 12 см розово-малиновая простая,1,150.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная диам. 12 см сиреневый полумахровый,1,150.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная Мультиблум Скарлет Ай d-7 см h-10 см укорененный черенок,1,75.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония зональная простая цвет фуксии,1,150.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония розебудная Prins Nikolai укорененный черенок,1,135.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония розебудная Red Pandora укорененный черенок,1,135.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония розебудная Rosebud Red d-7 см,1,135.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Пеларгония Toscana Angeleyes Bicolor укорененный черенок,1,112.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Петуния простая рассада однолетних цветов в кассете по 6 шт,1,128.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Петуния Surfinia Doble Lilac светло-сиреневая махровая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Петуния Surfinia Table dark red красная объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Петуния Surprise White белая объем 0,5 л",1,90.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Портулак рассада однолетних цветов в кассете по 6 шт,1,128.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Примула комнатная акаулис белая D10 см,1,120.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Примула комнатная акаулис красная D10 см,1,120.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Примула комнатная D9 см красная,1,98.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Примула комнатная D9 см малиновая,1,98.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Примула комнатная D9 см цвет фуксии,1,98.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Фуксия Dark Eyes синяя с красным чашелистом объем 0,5 л",1,112.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,"Фуксия Swingtime белая с красным чашелистом объем 0,5 л",1,112.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Цикламен комнатный D15 см H20 см белый,1,195.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Цикламен комнатный D15 см H20 см белый с малиновой серединой,1,195.0
2019050216,760aa067-90c3-4794-b7a9-a8831197388b,14715,Цикламен комнатный D15 см H20 см красный,1,195.0
2019050218,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050220,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050221,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050313,d713f977-a28f-4c34-ae9a-d132068e64f3,71054,Вешалка-плечики без эссенции цвет тёмно-розовый FWM/L-Pink,10,43.0
2019050316,884493c3-91d5-4b28-acaa-f8a4f053623f,14716,Пеларгония зональная диам. 12 см белая махровая,1,188.0
2019050316,884493c3-91d5-4b28-acaa-f8a4f053623f,14716,Пеларгония зональная диам. 12 см красная махровая,1,188.0
2019050316,884493c3-91d5-4b28-acaa-f8a4f053623f,14716,Пеларгония зональная махровая лососевая,1,150.0
2019050316,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050318,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050320,b17d36a6-13b0-4896-815f-45ee6adfd23d,71341,Калла крупноцветковая малиновая,1,374.0
2019050322,d11968c9-aaf3-40db-a7b7-46e0899c0718,71344,"Жестяная банка Гуси 0,8 л 11х9,9 см Ц99h110v080-01339",2,104.0
2019050408,be6cad8e-532b-49e4-8d0e-1444b35c009e,71345,Салатник Luminarc ПОЭМА АНИС 12 см J1349,4,89.0
2019050411,3a38e7e2-69cd-4b92-848d-25feec331af9,71347,"Тарелка суповая МОКА БРАУН 22,5 см H7012 Luminarc",1,97.0
2019050412,5a5a3e12-dd24-4580-9671-3ba5472817f1,71349,"Сушилка для белья на стену Leifheit Telegant 100, белая, 83100",1,3674.0
2019050508,c8ae456d-90aa-4498-8457-0d2015202f8a,71351,Цветок искусственный Гвоздика пластиковая одиночная в ассортименте 50 см,26,20.0
2019050509,8777b241-fe5c-4189-9673-599b12a6d3ab,71352,Спатифиллум Шопен d-12 см,1,262.0
2019050510,badbe1ae-fa59-48f4-ae1b-2ae4b075147b,14719,Газания рассада однолетних цветов в кассете по 10 шт,1,352.0
2019050510,71fa654e-ce06-4cf3-bafd-2884649f23e5,71353,Стремянка Framar Slimmy стальная 3 ступени,1,1574.0
2019050511,2f2bcc7f-bb73-4266-b419-4e325af1d26d,14721,Астра рассада однолетних цветов в кассете по 10 шт,2,210.0
2019050511,2f2bcc7f-bb73-4266-b419-4e325af1d26d,14721,Петуния махровая рассада однолетних цветов в кассете по 10 шт,4,210.0
2019050511,2f2bcc7f-bb73-4266-b419-4e325af1d26d,14721,Петуния простая рассада однолетних цветов в кассете по 10 шт,1,210.0
2019050511,10788ef8-69d2-4341-8132-489f8c07604f,71354,Набор посуды из нержавеющей стали 12 предметов Россия 5512-12,1,1874.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,Алиссум рассада однолетних цветов в кассете по 6 шт,1,128.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,Аргирантерум рассада однолетних цветов в горшке диам. 12 см,1,142.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,Виола рассада однолетних цветов в кассете по 6 шт,1,128.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,Левкой рассада однолетних цветов в горшке диам. 12 см,1,142.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,"Однолетнее растение Петуния махровая в кассете 4 шт, Россия",2,82.0
2019050513,b19f6cb5-050c-4c18-bcb1-2204a1cc48c3,14722,"Однолетнее растение Петуния простая в кассете по 4 шт, Россия",1,82.0
2019050522,ae6940d3-a1c7-4997-8853-a5b8afc60d51,71148,Гладильная доска НИКА Гранд 122х42 см НГ,1,1799.0
2019050609,57cc80a2-2610-4eef-9457-e7c3bf0c72f0,70960,Сумка-тележка 2-х колесная Gimi Argo красная,1,1087.0
2019050623,0cff4398-f6ed-483e-9882-79431f625484,71362,Чехол для гладильной доски PRISMA TEXTIL термостатический 130х48 см в ассортименте 45,1,389.0
2019050702,ff31d802-dae6-484d-a3dc-c9723f1cb538,71363,Стремянки Colombo Leonardo 2 ступени G300A02W серая 3646,1,2999.0
2019050707,3d7e4d8a-f63f-48b7-902a-eb069da8fa48,71364,Сумка-тележка хозяйственная GIMI KANGOO THERMO powder коричневая,1,2999.0
2019050708,57cc80a2-2610-4eef-9457-e7c3bf0c72f0,70960,Сумка-тележка 2-х колесная Gimi Argo красная,1,1087.0
2019050709,e17d63f6-b87d-49b4-998d-6e24f7bae93a,71365,"Гладильная доска НИКА СТЕЛЛА Классик 1 122х34,5 см СТК1",1,1012.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,Газания рассада однолетних цветов в кассете по 6 шт,1,210.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Калибрахоа Aloha Kona Dark Red красная объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Калибрахоа Aloha Kona Pineaple желто-красная объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Калибрахоа Rave Violet сиреневая звезда объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Свитуния Sweetunia Johnny Flame малиновая с темной сердцевиной объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Baby Doll розовая с белыми брызгами объем 0,5 л",1,112.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Bordeaux сиреневая с прожилками объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Crazytunia Pulse желтая звезда объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Orange Morn оранжевая объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Pegasus Qeen of Hearts красные сердца на желтом фоне объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Potunia Plus Strawberry Ice красно-розовая с прожилками объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Sanguna Patio Blue Morn фиолетово-белая объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Sky Night фиолетовая с белыми брызгами объем 0,5 л",1,112.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Surprice Yellow желтая с прожилками объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Surprise Purple Sky фиолетовая с прожилками объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Sweetunia Black Satin черная объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Sweetunia Miss Marvelous винно-белая звезда объем 0,5 л",1,90.0
2019050711,1a725b7e-f09b-4bc1-8579-b9893adb91f8,14729,"Петуния Sweetunia Rose Gem розовая с прожилками объем 0,5 л",1,90.0
2019050711,c975bc23-732b-4e9d-8730-aec2efbb7f5b,71368,Сумка-тележка 2-х колесная Gimi Galaxy черная,1,2774.0
2019050712,c975bc23-732b-4e9d-8730-aec2efbb7f5b,71368,Сумка-тележка 2-х колесная Gimi Galaxy черная,1,2774.0
2019050712,e6892eec-7b21-4a49-9e56-29268f9eb98a,71370,Пеларгония розебудная Queen Ingrid укорененный черенок,1,134.0
2019050713,e6892eec-7b21-4a49-9e56-29268f9eb98a,71370,Пеларгония розебудная Queen Ingrid укорененный черенок,1,134.0
2019050715,e0f7b5c0-11b9-463d-b7e0-f148667d50ba,71375,Пеларгония зональная махровая микс d-12 см,1,502.0
2019050802,ff31d802-dae6-484d-a3dc-c9723f1cb538,71363,Стремянки Colombo Leonardo 2 ступени G300A02W серая 3646,1,2999.0
2019050804,df9d4beb-ed85-4b9d-ac0a-a6af3dda5e2e,71378,Чехол для костюма 60х110 см Rozenbal R261016,1,164.0
2019050808,57cc80a2-2610-4eef-9457-e7c3bf0c72f0,70960,Сумка-тележка 2-х колесная Gimi Argo красная,1,1087.0
2019050809,c975bc23-732b-4e9d-8730-aec2efbb7f5b,71368,Сумка-тележка 2-х колесная Gimi Galaxy черная,1,2774.0
2019050809,e6892eec-7b21-4a49-9e56-29268f9eb98a,71370,Пеларгония розебудная Queen Ingrid укорененный черенок,1,134.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Вероника колосковая микс объем 1 л,1,97.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,"Рассада зелени для кухни Базилик Тонус, кассета по 6шт",1,169.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,"Рассада зелени для кухни Душица-орегано розовый объем 0,5 л",1,89.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Кориандр в кассете 6 шт,1,116.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Лаванда Блю Райдер диам. 9 см,1,120.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Лаванда Прованc диам. 9 см,1,120.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Мята Морокан диам. 9 см,1,120.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Розмарин Блю Лагун диам. 9 см,1,120.0
2019050813,77b16868-3a9e-4238-a347-db456ccab902,14734,Рассада зелени для кухни Тимьян Сильвер Кинг диам. 9 см,1,120.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Дихондра серебристая объем 4 л,5,488.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Калибрахоа Aloha Kona Dark Red красная объем 4 л,1,488.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Калибрахоя Snowberry белая объем 4 л,3,488.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Пеларгония махровая Calliope Dark Red темно-красная объем 4 л,4,600.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Пеларгония махровая Calliope Rose Splash розовая объем 4 л,4,600.0
2019050813,d35ce92b-08ec-46a5-87c5-2ef42c65ed3e,14735,Подвесное кашпо Петуния Surprise White белая объем 4 л,3,488.0
2019050813,9393bf94-46f7-49ba-848a-4486b5d2657f,14736,Подвесное кашпо Лобелия Регатта Regatta микс объем 4 л,2,450.0
2019050814,0184f535-b60a-4914-a982-231e3f615206,14737,Целозия гребенчатая рассада однолетних цветов в кассете по 10 шт,4,210.0
2019050815,91cc4d90-ed5e-472b-90c5-dade506e4da9,71385,"Коврик придверный хлопковый 60х180 см мультиколор, Helex, С05",1,359.0
2019050816,753660bf-a1ea-4447-853d-622e47c1c6ac,70946,Пеларгония розебудная Prins Nikolai укорененный черенок,1,134.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,"Рассада зелени для кухни Базилик Шалун, кассета по 6шт",1,169.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,"Рассада зелени для кухни Душица-орегано розовый объем 0,5 л",1,89.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Лаванды в горшке диам. 9 см,1,120.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Розмарин Блю Лагун диам. 9 см,1,120.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Розмарина в горшке диам. 9 см,1,120.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Тимьян Вариегэйтид диам. 9 см,1,120.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Тимьян Сильвер Кинг диам. 9 см,1,120.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,"Рассада зелени для кухни Тимьян-чабрец розовый объем 0,5 л",1,89.0
2019050908,8bf4a673-e28c-4acc-bb36-50e0a43ad3c9,14740,Рассада зелени для кухни Шалфея в горшке диам. 9 см,1,120.0
2019050911,17ca17e1-9544-48ea-a053-368480d66e6f,14741,Бегония клубневая Красная в горшке d-12,5,150.0
2019050911,17ca17e1-9544-48ea-a053-368480d66e6f,14741,Бегония клубневая Оранжевая в горшке d-12,5,150.0
2019050911,17ca17e1-9544-48ea-a053-368480d66e6f,14741,Львиный зев рассада однолетних цветов в кассете по 6 шт,6,128.0
2019050911,17ca17e1-9544-48ea-a053-368480d66e6f,14741,"Однолетнее растение Петуния махровая в кассете 4 шт, Россия",1,82.0
2019050911,17ca17e1-9544-48ea-a053-368480d66e6f,14741,"Рассада Пеларгония (герань) зональная Блу Айз Mix смесь объем 0,5 л",3,119.0
2019050911,9e53ff90-7b96-4555-9020-3018501f3da5,71388,Сушилка для белья Eurogold BLACK 18 м D0503SE,1,937.0
2019050913,22837109-3d9b-470e-b4cb-7fda30cadb39,71389,Искусственный цветок Роза закрытая малая пластиковая розовая,4,22.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Калибрахоа Aloha Double Purple сиреневая махровая объем 0,5 л",1,90.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Калибрахоа Sweet Bells Double Golden желтая махровая объем 0,5 л",1,90.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Однолетнее растение Бегония вечноцветущая в кассете по 4 шт, Россия",2,82.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Однолетнее растение Вербена в кассете по 4 шт, Россия",2,82.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Однолетнее растение Петуния махровая в кассете 4 шт, Россия",3,82.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Однолетнее растение Портулак в кассете по 4 шт, Россия",2,82.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Петуния Orange Morn оранжевая объем 0,5 л",1,90.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Петуния Surfinia Blue Sky небесно-голубой объем 0,5 л",1,90.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Фуксия Blue Angel синяя с белым чашелистом объем 0,5 л",1,112.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Фуксия Dark Eyes синяя с красным чашелистом объем 0,5 л",1,112.0
2019050915,1809d8b0-c702-450d-a73c-76fc90386411,14742,"Фуксия Swingtime белая с красным чашелистом объем 0,5 л",1,112.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония зональная диам. 12 см коралловая полумахровая,1,188.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония зональная диам. 12 см сиреневый полумахровый,2,169.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония зональная диам. 12 см сиреневый простая,2,169.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония розебудная Prins Nikolai укорененный черенок,1,135.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония розебудная Red Pandora укорененный черенок,1,135.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония Angeleyes Orange укорененный черенок,1,135.0
2019050919,a3b130bb-13da-47d4-90ff-91f8fb85450f,14744,Пеларгония Toscana Angeleyes Bicolor укорененный черенок,1,112.0
2019050921,f479df63-c15c-4d4e-9866-cd91b3e8bcfc,14745,Пеларгония зональная диам. 12 см красная махровая,11,188.0
2019051003,ff31d802-dae6-484d-a3dc-c9723f1cb538,71363,Стремянки Colombo Leonardo 2 ступени G300A02W серая 3646,1,2999.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,Капуста белокочанная Июньская в кассете 4 штуки раннеспелая,3,60.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,томата (помидор) Поцелуй герани №66 сорт детерминантный раннеспелый красный,3,38.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,томата (помидор) Шаймет криг №117 сорт детерминантный раннеспелый красный,4,38.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,томата (помидор) Этуаль №85 сорт детерминантный среднеспелый розовый,3,38.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,"Флокс метельчатый сорт МОСКВИЧКА, диаметр горшка 10см.",1,135.0
2019051015,49d9094d-65f5-4218-83d7-7311a8e03e70,14747,"Флокс метельчатый сорт Незабудка, диаметр горшка 10см.",1,135.0
2019051017,a5ab3199-f4dd-4992-90dd-a8e95e179a45,71390,Сушилка для белья потолочная ЛИАНА ЛЮКС 170 см ЛЛП-170,2,449.0
2019051019,83758cab-df62-4010-9a76-815fe277f71f,71391,Лестница-стремянка Dogrular Ufuk Al алюминевая 3-х ступенчатая,1,899.0
2019051019,494d68a8-d133-4622-89a1-7743e142f8c1,71392,Искусственный цветок Букет Примулы пластиковая красная,4,52.0
2019051021,03bdfd0d-218d-4572-b623-36baa274a9ea,71393,Гладильная доска Hausmann HM-3170 Home Art 122х42 см,1,4874.0
2019051023,a5ab3199-f4dd-4992-90dd-a8e95e179a45,71390,Сушилка для белья потолочная ЛИАНА ЛЮКС 170 см ЛЛП-170,2,449.0
2019051108,240622a9-246f-46e8-b356-4be471d112d4,71396,Ковер придверный Tango RUS 60х90 см белый РВ322,1,599.0
2019051114,c4a7d685-e3e2-421e-a770-b3bcfea28c59,71397,Тележка багажная DELTA ТБР-20 коричневый с оранжевым грузоподъемность 25 кг сумка и 50 кг каркас РОССИЯ,1,734.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,"Однолетнее растение Газания в кассете по 4 шт, Россия",2,135.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,"Однолетнее растение Петуния махровая в кассете 4 шт, Россия",1,82.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Петуния махровая рассада однолетних цветов в кассете по 6 шт,1,128.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Примула комнатная акаулис синяя D10 см,1,120.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Примула комнатная D9 см малиновая,1,98.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Примула комнатная D9 см розовая,1,98.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Примула комнатная D9 см фиолетовая,1,98.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Примула рассада однолетних цветов в кассете по 10 шт,1,210.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада Арбуза сорт Огонек горшок 9х9 см P-9,1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,"Рассада Арбуза сорт Сибирские огни, горшок 9*9см",1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада Арбуза сорт Шуга Бэби горшок 9х9 см P-9,1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада Дыни сорт Дина горшок 9х9 см P-9,1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада Дыни сорт Колхозница горшок 9х9 см P-9,1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада Дыни сорт Эфиопка горшок 9х9 см P-9,1,38.0
2019051119,dddcafaf-6ca9-4427-9e54-a1cdd9323bec,14750,Рассада пряной травы Лавр в горшке 9 см,1,45.0
2019051122,7d673052-9ca8-40ce-9558-c123b420b12a,71398,Сумка-тележка 2-х колесная Gimi Argo красная,1,1087.0
2019051210,9949fe80-0b1d-4e6b-80c9-28e2711a582a,71399,"Сковорода HARD 20 см, алюминиевая, с антипригарным покрытием, Attribute, AFD020",2,1424.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,Пеларгония зональная диам. 12 см малиновая с красным полумахровая,2,150.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,"Рассада зелени для кухни Душица-орегано розовый объем 0,5 л",1,89.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,Рассада зелени для кухни Мангольд в кассете 6 шт,1,116.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,"Рассада зелени для кухни Мелисса лимонная зеленый объем 0,75 л",1,89.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,Рассада зелени для кухни Розмарин Блю Лагун диам. 9 см,1,120.0
2019051214,dfbcfde5-21de-4504-aff4-453e617d81c1,14751,"Рассада зелени для кухни Тимьян-чабрец розовый объем 0,5 л",1,89.0
2019051214,967b53b4-0c48-4f71-98e2-121a0b568424,71400,Сумка-тележка хозяйственная GIMI Argo голубая,1,1087.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см коралловая полумахровая,1,188.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см красная полумахровая,1,150.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см лососевая полумахровая,1,150.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см розовая махровая,1,188.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см розовая с малиновым полумахровая,1,188.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония зональная диам. 12 см темнорозовая полумахровая,1,188.0
2019051215,92e2ea75-7d45-4e0f-9e20-aa31c8fbf377,14752,Пеларгония розебудная Mary укорененный черенок,1,135.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Арбуз Огонек раннеспелый d-7 см,1,30.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Арбуз Сибирские огни раннеспелый d-7 см,1,30.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Арбуз Холодок позднеспелая d-7 см,1,30.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Арбуз Шуга Бейби раннеспелый d-7 см,1,30.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Базилик зеленый Тонус d-7 см,1,15.0
2019051219,3d5fef90-4a65-4a7e-84cf-010eba7b038d,14753,Базилик Овощной Арарат d-7 см,1,15.0
